institution_id,account_id,transaction_id,amount,date,pending,merchant_name,name,category,transaction_type,payment_channel,pending_transaction_id
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,dp6GgB897mTEko5krdnqTPrBGPq7rouJj3LXx,4.33,21/02/2024,FALSE,Starbucks,Starbucks,,place,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,aMbokK9GNmFlKAEKLZWjfWlkdWPglDCZB9AXL,89.4,20/02/2024,FALSE,FUN,SparkFun,,place,in store,
ins_109508,eoWb631DemtnG5MGWQJKtXvGPo6adeirv7law,b1W8prgoPmFWGEkGPjA6Iz1olzmy15umXwMPg,-4.22,19/02/2024,FALSE,,INTRST PYMNT,,special,other,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,eoWb631DemtnG5MGWQJKtXv4brNLaWir4woqz,500,09/02/2024,FALSE,United Airlines,United Airlines,,special,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,4K5M6DGdyJuG5p65PkZqszkXEzKokvuJQxjmA,6.33,07/02/2024,FALSE,Uber,Uber 072515 SF**POOL**,,special,online,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,QKD9z6mAP3ugeqEeWZvyTjB5l3EznJCw5dqNW,500,04/02/2024,FALSE,,Tectra Inc,,place,in store,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,1GEPJ5mB79tl7eM7DmLnfr5Q3AlMGaCp8wAno,2078.5,03/02/2024,FALSE,,AUTOMATIC PAYMENT - THANK,,special,online,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,MADEl6oVdKtk9W49Lo3xsa91AybkRmuLJodjP,500,03/02/2024,FALSE,KFC,KFC,,place,in store,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,ZNWdb6eAzmsEk4akbWvMTgVB5dloAWHe6jdoV,500,03/02/2024,FALSE,,Madison Bicycle Shop,,place,in store,
ins_109508,eoWb631DemtnG5MGWQJKtXvGPo6adeirv7law,mqnrJ7bw38fVEoxEzAa3cWalGWw4aoCgD5Vk7,25,25/01/2024,FALSE,,CREDIT CARD 3333 PAYMENT *//,,special,other,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,NGDAq6gyartnwWLwpMxmt4oXk4nWopcy41PVK,5.4,25/01/2024,FALSE,Uber,Uber 063015 SF**POOL**,,special,online,
ins_109508,MADEl6oVdKtk9W49Lo3xsa9JLEjRwBULXe84K,eoWb631DemtnG5MGWQJKtXv4brNLaWir4wooz,5850,24/01/2024,FALSE,,ACH Electronic CreditGUSTO PAY 123456,,special,online,
ins_109508,QKD9z6mAP3ugeqEeWZvyTjBa1y4n9LfwP3WG8,llnq7jdoByhxGEbGvQdNH1aN41k7aMHpVvD6g,1000,24/01/2024,FALSE,,CD DEPOSIT .INITIAL.,,special,other,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,LWDgM6owxqtZbnNb14BvTdbGra34MEukXJVAE,78.5,23/01/2024,FALSE,,Touchstone Climbing,,place,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,PqDmr6oANBfebldbgZa8SPbXvPKMbpuoP4pKA,-500,23/01/2024,FALSE,United Airlines,United Airlines,,special,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,jAnwpNP6r8td9yx9qkeJSWnjGWN1nAC6V3rQR,12,22/01/2024,FALSE,McDonald's,McDonald's,,place,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,7BD8PmlNy9S5vXPvqbgWTxzXax4EzBCdoG7wb,4.33,22/01/2024,FALSE,Starbucks,Starbucks,,place,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,eoWb631DemtnG5MGWQJKtXvlrXkev5ir4woxB,89.4,21/01/2024,FALSE,FUN,SparkFun,,place,in store,
ins_109508,eoWb631DemtnG5MGWQJKtXvGPo6adeirv7law,yjnAdy5RJ8SW9ER9v1nMIKkJVKB8k7s4zQ7My,-4.22,20/01/2024,FALSE,,INTRST PYMNT,,special,other,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,pznagZ9mkWhbEVMEx6ANu5blpyvAzXhpZxA7Q,500,10/01/2024,FALSE,United Airlines,United Airlines,,special,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,QKD9z6mAP3ugeqEeWZvyTjBN3jrLBxcw5dqjm,6.33,08/01/2024,FALSE,Uber,Uber 072515 SF**POOL**,,special,online,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,ornxbQ9odwhLGEPG3DmMTNL8Xjvor9iod3WJQ,500,05/01/2024,FALSE,,Tectra Inc,,place,in store,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,E1Da7bvWlkFJkxokPQApfqZ1Ja7bwjc4qLpan,2078.5,04/01/2024,FALSE,,AUTOMATIC PAYMENT - THANK,,special,online,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,83EW6AqPy9tZwJkwXo9aTvj9rbZxeXcWbykP3,500,04/01/2024,FALSE,KFC,KFC,,place,in store,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,g8Wvpdk6lmTGEnME9rAgsmyvAGjqbefExXveR,500,04/01/2024,FALSE,,Madison Bicycle Shop,,place,in store,
ins_109508,eoWb631DemtnG5MGWQJKtXvGPo6adeirv7law,9xEGkDKjy9HRN75Nl9gpFk4apkBQ4nT4pmXB4,25,26/12/2023,FALSE,,CREDIT CARD 3333 PAYMENT *//,,special,other,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,ZNWdb6eAzmsEk4akbWvMTgV9dgPQVzse6jdxy,5.4,26/12/2023,FALSE,Uber,Uber 063015 SF**POOL**,,special,online,
ins_109508,MADEl6oVdKtk9W49Lo3xsa9JLEjRwBULXe84K,QKD9z6mAP3ugeqEeWZvyTjB5l3EznJCw5dqqW,5850,25/12/2023,FALSE,,ACH Electronic CreditGUSTO PAY 123456,,special,online,
ins_109508,QKD9z6mAP3ugeqEeWZvyTjBa1y4n9LfwP3WG8,qByNlM9o48SXWwPWd8JzfBX5EBlLX6Cgzq4Br,1000,25/12/2023,FALSE,,CD DEPOSIT .INITIAL.,,special,other,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,WdDKJVzAqPTJkxDkLqQ3f1W7EKm4dXu6kGJdk,78.5,24/12/2023,FALSE,,Touchstone Climbing,,place,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,MADEl6oVdKtk9W49Lo3xsa94yaVB9pcLJodmJ,-500,24/12/2023,FALSE,United Airlines,United Airlines,,special,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,1GEPJ5mB79tl7eM7DmLnfr56Arvq5Wup8wADw,12,23/12/2023,FALSE,McDonald's,McDonald's,,place,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,LWDgM6owxqtZbnNb14BvTdbeadZVbKtkXJV3r,4.33,23/12/2023,FALSE,Starbucks,Starbucks,,place,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,pznagZ9mkWhbEVMEx6ANu5bqy581bVFpZxAX4,89.4,22/12/2023,FALSE,FUN,SparkFun,,place,in store,
ins_109508,eoWb631DemtnG5MGWQJKtXvGPo6adeirv7law,v4npByAJe8SAE1JEjneZsWlPwWyJl7CqMD9Jv,-4.22,21/12/2023,FALSE,,INTRST PYMNT,,special,other,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,AeEq16pWyBfEKrpKdXJ8TyAeBQ9REgt9Qvnbv,500,11/12/2023,FALSE,United Airlines,United Airlines,,special,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,ornxbQ9odwhLGEPG3DmMTNLPjNqaL6fod3Wvj,6.33,09/12/2023,FALSE,Uber,Uber 072515 SF**POOL**,,special,online,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,GpDjwAo6KNTaK91K7bljTrKog3RzqXC654zVe,500,06/12/2023,FALSE,,Tectra Inc,,place,in store,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,mqnrJ7bw38fVEoxEzAa3cWak9GzqV8ugD5VGo,2078.5,05/12/2023,FALSE,,AUTOMATIC PAYMENT - THANK,,special,online,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,b1W8prgoPmFWGEkGPjA6Iz1XnldLVWFmXwMRl,500,05/12/2023,FALSE,KFC,KFC,,place,in store,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,nKnB4ew9x8uWGy9GkR4VIpdlmPk8D9fAjBLad,500,05/12/2023,FALSE,,Madison Bicycle Shop,,place,in store,
ins_109508,eoWb631DemtnG5MGWQJKtXvGPo6adeirv7law,RrDRB6oAjxh8QK4QJwNEU7QP478MQRcagQmMX,25,26/11/2023,FALSE,,CREDIT CARD 3333 PAYMENT *//,,special,other,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,g8Wvpdk6lmTGEnME9rAgsmy3GmMDynHExXvy6,5.4,26/11/2023,FALSE,Uber,Uber 063015 SF**POOL**,,special,online,
ins_109508,MADEl6oVdKtk9W49Lo3xsa9JLEjRwBULXe84K,ZNWdb6eAzmsEk4akbWvMTgVB5dloAWHe6jddV,5850,25/11/2023,FALSE,,ACH Electronic CreditGUSTO PAY 123456,,special,online,
ins_109508,QKD9z6mAP3ugeqEeWZvyTjBa1y4n9LfwP3WG8,KEDpR6ZW3lsvpjNpMezGFx4E6xrX4kCRxv4rX,1000,25/11/2023,FALSE,,CD DEPOSIT .INITIAL.,,special,other,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,yjnAdy5RJ8SW9ER9v1nMIKkGlVvnWoH4zQ7J3,78.5,24/11/2023,FALSE,,Touchstone Climbing,,place,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,83EW6AqPy9tZwJkwXo9aTvj8bvgQjntWbykN1,-500,24/11/2023,FALSE,United Airlines,United Airlines,,special,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,E1Da7bvWlkFJkxokPQApfqZlaq46ZWH4qLp6Q,12,23/11/2023,FALSE,McDonald's,McDonald's,,place,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,WdDKJVzAqPTJkxDkLqQ3f1WPK1J6WGH6kGJB8,4.33,23/11/2023,FALSE,Starbucks,Starbucks,,place,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,AeEq16pWyBfEKrpKdXJ8TyAXQyxqAWH9QvnBm,89.4,22/11/2023,FALSE,FUN,SparkFun,,place,in store,
ins_109508,eoWb631DemtnG5MGWQJKtXvGPo6adeirv7law,6zEoX5d4y9hXBb9B5n6vfeEKweo3Egc8BRVkx,-4.22,21/11/2023,FALSE,,INTRST PYMNT,,special,other,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,9xEGkDKjy9HRN75Nl9gpFk4xlpR1dqC4pmX78,500,11/11/2023,FALSE,United Airlines,United Airlines,,special,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,GpDjwAo6KNTaK91K7bljTrKG3rnxKAu654zZL,6.33,09/11/2023,FALSE,Uber,Uber 072515 SF**POOL**,,special,online,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,v4npByAJe8SAE1JEjneZsWlEawjAeduqMD9Lm,500,06/11/2023,FALSE,,Tectra Inc,,place,in store,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,XaWzo6BRKjIVbAJbBRZqcwrQBvMjpLubmRw7M,2078.5,05/11/2023,FALSE,,AUTOMATIC PAYMENT - THANK,,special,online,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,6zEoX5d4y9hXBb9B5n6vfeEn8wXMZki8BRVEq,500,05/11/2023,FALSE,KFC,KFC,,place,in store,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,RrDRB6oAjxh8QK4QJwNEU7QdJ43agbfagQm6E,500,05/11/2023,FALSE,,Madison Bicycle Shop,,place,in store,
ins_109508,eoWb631DemtnG5MGWQJKtXvGPo6adeirv7law,XaWzo6BRKjIVbAJbBRZqcwr1vwV5rZfbmRwJy,25,27/10/2023,FALSE,,CREDIT CARD 3333 PAYMENT *//,,special,other,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,nKnB4ew9x8uWGy9GkR4VIpdXPpz4d6cAjBLJ7,5.4,27/10/2023,FALSE,Uber,Uber 063015 SF**POOL**,,special,online,
ins_109508,MADEl6oVdKtk9W49Lo3xsa9JLEjRwBULXe84K,MADEl6oVdKtk9W49Lo3xsa91AybkRmuLJoddP,5850,26/10/2023,FALSE,,ACH Electronic CreditGUSTO PAY 123456,,special,online,
ins_109508,QKD9z6mAP3ugeqEeWZvyTjBa1y4n9LfwP3WG8,r3njq19oNmtyGEPGa4jMIgyXQgwByzs7ev3Ne,1000,26/10/2023,FALSE,,CD DEPOSIT .INITIAL.,,special,other,
ins_109508,ZNWdb6eAzmsEk4akbWvMTgVx3Z1ARQuearDJ5,DMDxo6VGydFXEWvEN3eRflyVNLzxKXC358KAm,78.5,25/10/2023,FALSE,,Touchstone Climbing,,place,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,b1W8prgoPmFWGEkGPjA6Iz1olzmy15umXwMBg,-500,25/10/2023,FALSE,United Airlines,United Airlines,,special,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,mqnrJ7bw38fVEoxEzAa3cWalGWw4aoCgD5Vr7,12,24/10/2023,FALSE,McDonald's,McDonald's,,place,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,yjnAdy5RJ8SW9ER9v1nMIKkJVKB8k7s4zQ7gy,4.33,24/10/2023,FALSE,Starbucks,Starbucks,,place,in store,
ins_109508,7BD8PmlNy9S5vXPvqbgWTxzwMGkp9EcdbMK8o,9xEGkDKjy9HRN75Nl9gpFk4apkBQ4nT4pmXK4,89.4,23/10/2023,FALSE,FUN,SparkFun,,place,in store,
ins_109508,eoWb631DemtnG5MGWQJKtXvGPo6adeirv7law,DMDxo6VGydFXEWvEN3eRflyoLla8yGF358Kd7,-4.22,22/10/2023,FALSE,,INTRST PYMNT,,special,other,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,LWkyoZbjlZhxaARKAKwGFdbz5MKA3NukWVlpx,89.4,12/10/2025,FALSE,FUN,SparkFun,,place,in store,
ins_109509,E1QEv4rNe4tBEvZGvGLaIqZRgyGejrt4RgZMV,AePbp39QN3ixvbgAbAmlFyAzmEWl9af9xn6AR,-4.22,11/10/2025,FALSE,,INTRST PYMNT,,special,other,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,b1MQgVj3EVtd9zMQzQrVfz1ApV5ed9Fm6MNZm,500,01/10/2025,FALSE,United Airlines,United Airlines,,special,in store,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,pzBp9VXLwVIo1v9kvk48S5bNWzVrvKIpQAEVr,6.33,29/09/2025,FALSE,Uber,Uber 072515 SF**POOL**,,special,online,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,mqKZbV9LyVu1n756764vUWaneVomzKfgQVMd4,500,26/09/2025,FALSE,,Tectra Inc,,place,in store,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,v4N9AVR5XVIGoqDKqKrvTWlrme7zj4fqZ9nkl,2078.5,25/09/2025,FALSE,,AUTOMATIC PAYMENT - THANK,,special,online,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,9xzNKnwVrnTx3DEADAGPFk4g6dnVRPH49XVQE,500,25/09/2025,FALSE,KFC,KFC,,place,in store,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,yj7z5lb3qlsbL5ZB5BDwsKkA1W73vpi487WXW,500,25/09/2025,FALSE,,Madison Bicycle Shop,,place,in store,
ins_109509,E1QEv4rNe4tBEvZGvGLaIqZRgyGejrt4RgZMV,GpMBoPk3ZPInGwkMwM8dCrKjdqAMRyC67zAPW,25,16/09/2025,FALSE,,CREDIT CARD 3333 PAYMENT *//,,special,other,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,orzN9VLXEVTpyaJkak48UNLnEr6MvBCoVWk79,5.4,16/09/2025,FALSE,Uber,Uber 063015 SF**POOL**,,special,online,
ins_109509,orzN9VLXEVTpyaJkak48UNLkpBxAmdCoMp4PA,6zqNdWBmlWIMw4yA4ARaTeEJPZgDXzH8PVbXz,5850,15/09/2025,FALSE,,ACH Electronic CreditGUSTO PAY 123456,,special,online,
ins_109509,LWkyoZbjlZhxaARKAKwGFdbypNjJn8tkQegmq,nKr1wVJpEVsLjEB8E8QvSpdNwD6ek7tAMLKW6,1000,15/09/2025,FALSE,,CD DEPOSIT .INITIAL.,,special,other,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,RrKXog1V3gTnmDGdDdeoC7Q1DgRE3kSaomXbw,78.5,14/09/2025,FALSE,,Touchstone Climbing,,place,in store,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,g8gZkVJA9VIjzm1NmNdVHmykpbn9jZhE7v4nB,-500,14/09/2025,FALSE,United Airlines,United Airlines,,special,in store,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,83rVqGRwKGh7BEQrErMNSvjDBenkZKCWJkKLB,12,13/09/2025,FALSE,McDonald's,McDonald's,,place,in store,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,E1QEv4rNe4tBEvZGvGLaIqZdNwWm7gh45p9kM,4.33,13/09/2025,FALSE,Starbucks,Starbucks,,place,in store,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,WdxgzG48NGhZn7e676bXS1WaZdGVmwu6QJw1N,89.4,12/09/2025,FALSE,FUN,SparkFun,,place,in store,
ins_109509,E1QEv4rNe4tBEvZGvGLaIqZRgyGejrt4RgZMV,3qRwdgvB1gu5z9Z191n3IEApzJ6W1BfmAm5V1,-4.22,11/09/2025,FALSE,,INTRST PYMNT,,unresolved,other,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,Vx3GrAg14AT34BNPBP6qTM94jKwDmEsqaqNye,500,01/09/2025,FALSE,,United Airlines,,special,other,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,GpMBoPk3ZPInGwkMwM8dCrKQ53neB7fGaGRPo,6.33,30/08/2025,FALSE,,Uber 072515 SF**POOL**,,unresolved,other,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,wNP9JV5AEVIndz6yzybvCnmQqpGw59cEGEKRo,500,27/08/2025,FALSE,,Tectra Inc,,unresolved,other,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,kGljk5mbE5hVD4bM4MLvf4dpy9rn51uJ9JAD1,2078.5,26/08/2025,FALSE,,AUTOMATIC PAYMENT - THANK,,special,other,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,J8pR9ebaLeI7jwRlwl1yS38eM57v46CQAQwMk,500,26/08/2025,FALSE,,KFC,,place,other,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,5rlG6EVxpETB6y1AyAXdIB9ENAP3kMiGvGjyd,500,26/08/2025,FALSE,,Madison Bicycle Shop,,unresolved,other,
ins_109509,E1QEv4rNe4tBEvZGvGLaIqZRgyGejrt4RgZMV,xPjw5VXBlVTbngQzgz5ZsDKoJnyl4xcy1yLKo,25,17/08/2025,FALSE,,CREDIT CARD 3333 PAYMENT *//,,special,other,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,nKr1wVJpEVsLjEB8E8QvSpdZKPzRqbf3o3gWM,5.4,17/08/2025,FALSE,,Uber 063015 SF**POOL**,,unresolved,other,
ins_109509,orzN9VLXEVTpyaJkak48UNLkpBxAmdCoMp4PA,QKqgmoWVBosBbkGxkxJXIjBgv3rRMGiG1GR5m,5850,16/08/2025,FALSE,,ACH Electronic CreditGUSTO PAY 123456,,special,other,
ins_109509,LWkyoZbjlZhxaARKAKwGFdbypNjJn8tkQegmq,4KRjG8VvL8s1egJogo7XUzkpBEKj5aclol4pr,1000,16/08/2025,FALSE,,CD DEPOSIT .INITIAL.,,special,other,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,llk5dV1WEVsMwn5DnDR8T1aLE4kQ3DIa4a6gB,78.5,15/08/2025,FALSE,,Touchstone Climbing,,unresolved,other,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,b1MQgVj3EVtd9zMQzQrVfz1PNlmjb7colorZn,-500,15/08/2025,FALSE,,United Airlines,,special,other,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,mqKZbV9LyVu1n756764vUWa3MGwAZEi4E48dp,12,14/08/2025,FALSE,,McDonald's,,place,other,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,yj7z5lb3qlsbL5ZB5BDwsKk6bVBgwZcKGKpX6,4.33,14/08/2025,FALSE,,Starbucks,,place,other,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,9xzNKnwVrnTx3DEADAGPFk495pBG8jSqrqMQN,89.4,13/08/2025,FALSE,,SparkFun,,unresolved,other,
ins_109509,E1QEv4rNe4tBEvZGvGLaIqZRgyGejrt4RgZMV,dpLa8VJdEVI4NMplMlbVIPrdDGqKQxCBkBrnk,-4.22,12/08/2025,FALSE,,INTRST PYMNT,,unresolved,other,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,qB3p9VjXwVIgDGqoGojvTBX3NEl8KGi6E6BPP,500,02/08/2025,FALSE,,United Airlines,,special,other,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,v4N9AVR5XVIGoqDKqKrvTWlKnwyVQGivpvVkM,6.33,31/07/2025,FALSE,,Uber 072515 SF**POOL**,,unresolved,other,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,KEo9ZQVakQFrbdnqdq7Vfx4qM6rRZeFEyErkp,500,28/07/2025,FALSE,,Tectra Inc,,unresolved,other,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,BQjd9x5lPxT9vRQjRj1DUMA5Db9z8xszBzV5G,2078.5,27/07/2025,FALSE,,AUTOMATIC PAYMENT - THANK,,special,other,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,z7ex9q5MKqFBjAoyAygQInz6a9VvGdc3V36B5,500,27/07/2025,FALSE,,KFC,,place,other,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,r3xy9V5REVh8b5qZ5ZXVFgydaQw4R9hdQdN9R,500,27/07/2025,FALSE,,Madison Bicycle Shop,,unresolved,other,
ins_109509,E1QEv4rNe4tBEvZGvGLaIqZRgyGejrt4RgZMV,aMZy9V3dpVIxPkadkdoVFWlK1dPLMyikNkVKE,25,18/07/2025,FALSE,,CREDIT CARD 3333 PAYMENT *//,,special,other,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,RrKXog1V3gTnmDGdDdeoC7Q6n48elpfP9P5bQ,5.4,18/07/2025,FALSE,,Uber 063015 SF**POOL**,,unresolved,other,
ins_109509,orzN9VLXEVTpyaJkak48UNLkpBxAmdCoMp4PA,ZN4DeVjg7VIlrgJQgQXVugV6rdPq7MhJ3J96y,5850,17/07/2025,FALSE,,ACH Electronic CreditGUSTO PAY 123456,,special,other,
ins_109509,LWkyoZbjlZhxaARKAKwGFdbypNjJn8tkQegmq,NGEbg1nwK1h9G3gz3zVbU4oBEknrj9uX3Xk8Z,1000,17/07/2025,FALSE,,CD DEPOSIT .INITIAL.,,special,other,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,3qRwdgvB1gu5z9Z191n3IEApzJ6W1BfmAm5b1,78.5,16/07/2025,FALSE,,Touchstone Climbing,,unresolved,other,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,6zqNdWBmlWIMw4yA4ARaTeEBvwo95Lc161nXo,-500,16/07/2025,FALSE,,United Airlines,,special,other,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,XadEBnw1PnTa6wK7w7PGSwrxkvVGWeC1Q18n4,12,15/07/2025,FALSE,,McDonald's,,place,other,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,DMejVawR7aIop1ab1b74SlyZQLa5wbF414Ga1,4.33,15/07/2025,FALSE,,Starbucks,,place,other,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,Vx3GrAg14AT34BNPBP6qTM94jKwDmEsqaqNPV,89.4,14/07/2025,FALSE,,SparkFun,,unresolved,other,
ins_109509,E1QEv4rNe4tBEvZGvGLaIqZRgyGejrt4RgZMV,4KRjG8VvL8s1egJogo7XUzkpBEKj5aclol4Rr,-4.22,13/07/2025,FALSE,,INTRST PYMNT,,unresolved,other,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,xPjw5VXBlVTbngQzgz5ZsDKoJnyl4xcy1yLPo,500,03/07/2025,FALSE,,United Airlines,,special,other,
ins_109509,83rVqGRwKGh7BEQrErMNSvjLKd1WXAuW1ZvRr,wNP9JV5AEVIndz6yzybvCnmQqpGw59cEGEKoN,6.33,01/07/2025,FALSE,,Uber 072515 SF**POOL**,,unresolved,other,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,dpLa8VJdEVI4NMplMlbVIPrdDGqKQxCBkBrzk,500,28/06/2025,FALSE,,Tectra Inc,,unresolved,other,
ins_109509,pzBp9VXLwVIo1v9kvk48S5bEdKakRZhprJ9qX,NGEbg1nwK1h9G3gz3zVbU4oBEknrj9uX3XkpZ,2078.5,27/06/2025,FALSE,,AUTOMATIC PAYMENT - THANK,,special,other,
